text,label
SHOCKING new evidence about the state of the judiciary that NO ONE is talking about! A source close to the situation says this is just the tip of the iceberg. This is bigger than anyone imagined and the mainstream media REFUSES to cover it. Wake up and share NOW!,FAKE
SHOCKING new evidence about the defense budget that NO ONE is talking about! A source close to the situation says this is just the tip of the iceberg. This is bigger than anyone imagined and the mainstream media REFUSES to cover it. Wake up and share NOW!,FAKE
A report published by the National Weather Service on the new healthcare bill shows a change of 5.8% compared to last year. The data was compiled from 136 separate regional offices and reviewed by independent economists before release. Officials cautioned that the figures could be revised as more information becomes available in the coming quarter.,REAL
"Officials confirmed on Thursday that the defense budget will move forward after a review by a Treasury Department spokesperson, according to a statement released this week. The measure passed with a vote of 362 to 236, and is expected to take effect over the next 19 months. Analysts at several independent research firms said the impact would likely be gradual, citing prior similar measures.",REAL
"Officials confirmed on Tuesday that a public transportation overhaul will move forward after a review by the Federal Reserve, according to a statement released this week. The measure passed with a vote of 71 to 202, and is expected to take effect over the next 14 months. Analysts at several independent research firms said the impact would likely be gradual, citing prior similar measures.",REAL
YOU WON'T BELIEVE what they don't want you to know about the new healthcare bill!!! Insiders REVEAL the SHOCKING truth that mainstream media is HIDING from you. Share this before it gets DELETED — everyone needs to see this NOW before it's too late!,FAKE
"Lawmakers debated the tech industry for several hours on Friday before reaching a preliminary agreement. Reuters said the next formal vote is scheduled within 23 weeks. Several committee members requested additional data before final approval, and a public comment period will follow.",REAL
"According to a Treasury Department spokesperson, immigration reform has been under review since early this year, with a formal decision expected by the end of the 19-month evaluation period. The agency said it would publish its full findings once the review concludes, in line with standard procedure.",REAL
"Officials confirmed on Wednesday that a new labor law will move forward after a review by the Congressional Budget Office, according to a statement released this week. The measure passed with a vote of 223 to 277, and is expected to take effect over the next 11 months. Analysts at several independent research firms said the impact would likely be gradual, citing prior similar measures.",REAL
"Lawmakers debated the space program's next mission for several hours on Monday before reaching a preliminary agreement. a spokesperson for the White House said the next formal vote is scheduled within 13 weeks. Several committee members requested additional data before final approval, and a public comment period will follow.",REAL
"Officials confirmed on Monday that the economy will move forward after a review by Reuters, according to a statement released this week. The measure passed with a vote of 355 to 60, and is expected to take effect over the next 14 months. Analysts at several independent research firms said the impact would likely be gradual, citing prior similar measures.",REAL
SHOCKING new evidence about the new healthcare bill that NO ONE is talking about! A source close to the situation says this is just the tip of the iceberg. This is bigger than anyone imagined and the mainstream media REFUSES to cover it. Wake up and share NOW!,FAKE
YOU WON'T BELIEVE what they don't want you to know about the state of the judiciary!!! Insiders REVEAL the SHOCKING truth that mainstream media is HIDING from you. Share this before it gets DELETED — everyone needs to see this NOW before it's too late!,FAKE
YOU WON'T BELIEVE what they don't want you to know about the new healthcare bill!!! Insiders REVEAL the SHOCKING truth that mainstream media is HIDING from you. Share this before it gets DELETED — everyone needs to see this NOW before it's too late!,FAKE
Doctors HATE this one simple fact about immigration reform that could change your life forever! The government has been covering this up for decades and NOW the truth is finally coming out. Forward this to everyone you know before they take it down!,FAKE
A report published by a court filing on the central bank's interest rate decision shows a change of 7.2% compared to last year. The data was compiled from 133 separate regional offices and reviewed by independent economists before release. Officials cautioned that the figures could be revised as more information becomes available in the coming quarter.,REAL
"Lawmakers debated the new healthcare bill for several hours on Monday before reaching a preliminary agreement. the Congressional Budget Office said the next formal vote is scheduled within 10 weeks. Several committee members requested additional data before final approval, and a public comment period will follow.",REAL
"Lawmakers debated the defense budget for several hours on Wednesday before reaching a preliminary agreement. a spokesperson for the White House said the next formal vote is scheduled within 12 weeks. Several committee members requested additional data before final approval, and a public comment period will follow.",REAL
"According to the Bureau of Labor Statistics, the education budget has been under review since early this year, with a formal decision expected by the end of the 13-month evaluation period. The agency said it would publish its full findings once the review concludes, in line with standard procedure.",REAL
YOU WON'T BELIEVE what they don't want you to know about the defense budget!!! Insiders REVEAL the SHOCKING truth that mainstream media is HIDING from you. Share this before it gets DELETED — everyone needs to see this NOW before it's too late!,FAKE
YOU WON'T BELIEVE what they don't want you to know about the space program's next mission!!! Insiders REVEAL the SHOCKING truth that mainstream media is HIDING from you. Share this before it gets DELETED — everyone needs to see this NOW before it's too late!,FAKE
Doctors HATE this one simple fact about the education budget that could change your life forever! The government has been covering this up for decades and NOW the truth is finally coming out. Forward this to everyone you know before they take it down!,FAKE
"Officials confirmed on Wednesday that the national vaccine rollout will move forward after a review by the Associated Press, according to a statement released this week. The measure passed with a vote of 8 to 71, and is expected to take effect over the next 23 months. Analysts at several independent research firms said the impact would likely be gradual, citing prior similar measures.",REAL
SHOCKING new evidence about the education budget that NO ONE is talking about! A source close to the situation says this is just the tip of the iceberg. This is bigger than anyone imagined and the mainstream media REFUSES to cover it. Wake up and share NOW!,FAKE
"Officials confirmed on Wednesday that the state of the judiciary will move forward after a review by a Treasury Department spokesperson, according to a statement released this week. The measure passed with a vote of 333 to 287, and is expected to take effect over the next 23 months. Analysts at several independent research firms said the impact would likely be gradual, citing prior similar measures.",REAL
A report published by the Bureau of Labor Statistics on the presidential election shows a change of 5.5% compared to last year. The data was compiled from 232 separate regional offices and reviewed by independent economists before release. Officials cautioned that the figures could be revised as more information becomes available in the coming quarter.,REAL
A report published by a Treasury Department spokesperson on the state of the judiciary shows a change of 7.7% compared to last year. The data was compiled from 278 separate regional offices and reviewed by independent economists before release. Officials cautioned that the figures could be revised as more information becomes available in the coming quarter.,REAL
A report published by the Department of Health on the defense budget shows a change of 2.4% compared to last year. The data was compiled from 252 separate regional offices and reviewed by independent economists before release. Officials cautioned that the figures could be revised as more information becomes available in the coming quarter.,REAL
"Officials confirmed on Monday that the national vaccine rollout will move forward after a review by the National Weather Service, according to a statement released this week. The measure passed with a vote of 206 to 244, and is expected to take effect over the next 10 months. Analysts at several independent research firms said the impact would likely be gradual, citing prior similar measures.",REAL
"Officials confirmed on Thursday that the state of the judiciary will move forward after a review by the Associated Press, according to a statement released this week. The measure passed with a vote of 275 to 204, and is expected to take effect over the next 7 months. Analysts at several independent research firms said the impact would likely be gradual, citing prior similar measures.",REAL
"BREAKING: Secret documents EXPOSE the real agenda behind immigration reform. A whistleblower who wishes to remain anonymous says this changes EVERYTHING. Wake up, people — they have been LYING to us for years and this PROVES it beyond any doubt!",FAKE
"Lawmakers debated the upcoming census for several hours on Friday before reaching a preliminary agreement. a court filing said the next formal vote is scheduled within 2 weeks. Several committee members requested additional data before final approval, and a public comment period will follow.",REAL
"Officials confirmed on Tuesday that the new healthcare bill will move forward after a review by the Department of Health, according to a statement released this week. The measure passed with a vote of 207 to 138, and is expected to take effect over the next 3 months. Analysts at several independent research firms said the impact would likely be gradual, citing prior similar measures.",REAL
"According to a Treasury Department spokesperson, the national vaccine rollout has been under review since early this year, with a formal decision expected by the end of the 2-month evaluation period. The agency said it would publish its full findings once the review concludes, in line with standard procedure.",REAL
SHOCKING new evidence about the defense budget that NO ONE is talking about! A source close to the situation says this is just the tip of the iceberg. This is bigger than anyone imagined and the mainstream media REFUSES to cover it. Wake up and share NOW!,FAKE
A report published by the Department of Health on the central bank's interest rate decision shows a change of 8.3% compared to last year. The data was compiled from 56 separate regional offices and reviewed by independent economists before release. Officials cautioned that the figures could be revised as more information becomes available in the coming quarter.,REAL
"According to the National Weather Service, the space program's next mission has been under review since early this year, with a formal decision expected by the end of the 9-month evaluation period. The agency said it would publish its full findings once the review concludes, in line with standard procedure.",REAL
"Lawmakers debated the state of the judiciary for several hours on Thursday before reaching a preliminary agreement. the National Weather Service said the next formal vote is scheduled within 16 weeks. Several committee members requested additional data before final approval, and a public comment period will follow.",REAL
SHOCKING new evidence about the education budget that NO ONE is talking about! A source close to the situation says this is just the tip of the iceberg. This is bigger than anyone imagined and the mainstream media REFUSES to cover it. Wake up and share NOW!,FAKE
A report published by the Congressional Budget Office on the space program's next mission shows a change of 11.3% compared to last year. The data was compiled from 384 separate regional offices and reviewed by independent economists before release. Officials cautioned that the figures could be revised as more information becomes available in the coming quarter.,REAL
"Lawmakers debated the economy for several hours on Thursday before reaching a preliminary agreement. the Federal Reserve said the next formal vote is scheduled within 5 weeks. Several committee members requested additional data before final approval, and a public comment period will follow.",REAL
"BREAKING: Secret documents EXPOSE the real agenda behind immigration reform. A whistleblower who wishes to remain anonymous says this changes EVERYTHING. Wake up, people — they have been LYING to us for years and this PROVES it beyond any doubt!",FAKE
"Officials confirmed on Wednesday that immigration reform will move forward after a review by the National Weather Service, according to a statement released this week. The measure passed with a vote of 183 to 24, and is expected to take effect over the next 1 months. Analysts at several independent research firms said the impact would likely be gradual, citing prior similar measures.",REAL
YOU WON'T BELIEVE what they don't want you to know about the central bank's interest rate decision!!! Insiders REVEAL the SHOCKING truth that mainstream media is HIDING from you. Share this before it gets DELETED — everyone needs to see this NOW before it's too late!,FAKE
SHOCKING new evidence about climate policy that NO ONE is talking about! A source close to the situation says this is just the tip of the iceberg. This is bigger than anyone imagined and the mainstream media REFUSES to cover it. Wake up and share NOW!,FAKE
"Officials confirmed on Thursday that the upcoming census will move forward after a review by the Department of Health, according to a statement released this week. The measure passed with a vote of 194 to 227, and is expected to take effect over the next 15 months. Analysts at several independent research firms said the impact would likely be gradual, citing prior similar measures.",REAL
A report published by a court filing on renewable energy investment shows a change of 5.1% compared to last year. The data was compiled from 358 separate regional offices and reviewed by independent economists before release. Officials cautioned that the figures could be revised as more information becomes available in the coming quarter.,REAL
YOU WON'T BELIEVE what they don't want you to know about renewable energy investment!!! Insiders REVEAL the SHOCKING truth that mainstream media is HIDING from you. Share this before it gets DELETED — everyone needs to see this NOW before it's too late!,FAKE
YOU WON'T BELIEVE what they don't want you to know about the space program's next mission!!! Insiders REVEAL the SHOCKING truth that mainstream media is HIDING from you. Share this before it gets DELETED — everyone needs to see this NOW before it's too late!,FAKE
"BREAKING: Secret documents EXPOSE the real agenda behind the defense budget. A whistleblower who wishes to remain anonymous says this changes EVERYTHING. Wake up, people — they have been LYING to us for years and this PROVES it beyond any doubt!",FAKE
"Lawmakers debated the agriculture subsidy program for several hours on Tuesday before reaching a preliminary agreement. the Bureau of Labor Statistics said the next formal vote is scheduled within 19 weeks. Several committee members requested additional data before final approval, and a public comment period will follow.",REAL
A report published by the Department of Health on a new labor law shows a change of 11.8% compared to last year. The data was compiled from 39 separate regional offices and reviewed by independent economists before release. Officials cautioned that the figures could be revised as more information becomes available in the coming quarter.,REAL
A report published by the Associated Press on the economy shows a change of 9.2% compared to last year. The data was compiled from 333 separate regional offices and reviewed by independent economists before release. Officials cautioned that the figures could be revised as more information becomes available in the coming quarter.,REAL
"BREAKING: Secret documents EXPOSE the real agenda behind the space program's next mission. A whistleblower who wishes to remain anonymous says this changes EVERYTHING. Wake up, people — they have been LYING to us for years and this PROVES it beyond any doubt!",FAKE
YOU WON'T BELIEVE what they don't want you to know about the upcoming census!!! Insiders REVEAL the SHOCKING truth that mainstream media is HIDING from you. Share this before it gets DELETED — everyone needs to see this NOW before it's too late!,FAKE
SHOCKING new evidence about immigration reform that NO ONE is talking about! A source close to the situation says this is just the tip of the iceberg. This is bigger than anyone imagined and the mainstream media REFUSES to cover it. Wake up and share NOW!,FAKE
"Lawmakers debated the presidential election for several hours on Monday before reaching a preliminary agreement. a spokesperson for the White House said the next formal vote is scheduled within 12 weeks. Several committee members requested additional data before final approval, and a public comment period will follow.",REAL
"According to the Federal Reserve, a public transportation overhaul has been under review since early this year, with a formal decision expected by the end of the 9-month evaluation period. The agency said it would publish its full findings once the review concludes, in line with standard procedure.",REAL
"Officials confirmed on Friday that the new healthcare bill will move forward after a review by the Federal Reserve, according to a statement released this week. The measure passed with a vote of 223 to 300, and is expected to take effect over the next 16 months. Analysts at several independent research firms said the impact would likely be gradual, citing prior similar measures.",REAL
"Officials confirmed on Wednesday that the presidential election will move forward after a review by the Bureau of Labor Statistics, according to a statement released this week. The measure passed with a vote of 231 to 242, and is expected to take effect over the next 16 months. Analysts at several independent research firms said the impact would likely be gradual, citing prior similar measures.",REAL
A report published by the Congressional Budget Office on a new trade agreement shows a change of 4.9% compared to last year. The data was compiled from 103 separate regional offices and reviewed by independent economists before release. Officials cautioned that the figures could be revised as more information becomes available in the coming quarter.,REAL
"Lawmakers debated the space program's next mission for several hours on Wednesday before reaching a preliminary agreement. a spokesperson for the White House said the next formal vote is scheduled within 20 weeks. Several committee members requested additional data before final approval, and a public comment period will follow.",REAL
"Officials confirmed on Friday that the housing market will move forward after a review by a spokesperson for the White House, according to a statement released this week. The measure passed with a vote of 116 to 265, and is expected to take effect over the next 13 months. Analysts at several independent research firms said the impact would likely be gradual, citing prior similar measures.",REAL
A report published by the Congressional Budget Office on a new labor law shows a change of 8.1% compared to last year. The data was compiled from 42 separate regional offices and reviewed by independent economists before release. Officials cautioned that the figures could be revised as more information becomes available in the coming quarter.,REAL
SHOCKING new evidence about the upcoming census that NO ONE is talking about! A source close to the situation says this is just the tip of the iceberg. This is bigger than anyone imagined and the mainstream media REFUSES to cover it. Wake up and share NOW!,FAKE
SHOCKING new evidence about the upcoming census that NO ONE is talking about! A source close to the situation says this is just the tip of the iceberg. This is bigger than anyone imagined and the mainstream media REFUSES to cover it. Wake up and share NOW!,FAKE
"BREAKING: Secret documents EXPOSE the real agenda behind the defense budget. A whistleblower who wishes to remain anonymous says this changes EVERYTHING. Wake up, people — they have been LYING to us for years and this PROVES it beyond any doubt!",FAKE
Doctors HATE this one simple fact about climate policy that could change your life forever! The government has been covering this up for decades and NOW the truth is finally coming out. Forward this to everyone you know before they take it down!,FAKE
"BREAKING: Secret documents EXPOSE the real agenda behind a new trade agreement. A whistleblower who wishes to remain anonymous says this changes EVERYTHING. Wake up, people — they have been LYING to us for years and this PROVES it beyond any doubt!",FAKE
A report published by Reuters on the state of the judiciary shows a change of 8.0% compared to last year. The data was compiled from 194 separate regional offices and reviewed by independent economists before release. Officials cautioned that the figures could be revised as more information becomes available in the coming quarter.,REAL
"BREAKING: Secret documents EXPOSE the real agenda behind the presidential election. A whistleblower who wishes to remain anonymous says this changes EVERYTHING. Wake up, people — they have been LYING to us for years and this PROVES it beyond any doubt!",FAKE
"According to a court filing, the new healthcare bill has been under review since early this year, with a formal decision expected by the end of the 2-month evaluation period. The agency said it would publish its full findings once the review concludes, in line with standard procedure.",REAL
"Lawmakers debated immigration reform for several hours on Wednesday before reaching a preliminary agreement. the Associated Press said the next formal vote is scheduled within 16 weeks. Several committee members requested additional data before final approval, and a public comment period will follow.",REAL
"According to the Bureau of Labor Statistics, the agriculture subsidy program has been under review since early this year, with a formal decision expected by the end of the 7-month evaluation period. The agency said it would publish its full findings once the review concludes, in line with standard procedure.",REAL
SHOCKING new evidence about the upcoming census that NO ONE is talking about! A source close to the situation says this is just the tip of the iceberg. This is bigger than anyone imagined and the mainstream media REFUSES to cover it. Wake up and share NOW!,FAKE
A report published by the Federal Reserve on the upcoming census shows a change of 2.3% compared to last year. The data was compiled from 14 separate regional offices and reviewed by independent economists before release. Officials cautioned that the figures could be revised as more information becomes available in the coming quarter.,REAL
SHOCKING new evidence about the defense budget that NO ONE is talking about! A source close to the situation says this is just the tip of the iceberg. This is bigger than anyone imagined and the mainstream media REFUSES to cover it. Wake up and share NOW!,FAKE
"Lawmakers debated climate policy for several hours on Tuesday before reaching a preliminary agreement. the Department of Health said the next formal vote is scheduled within 8 weeks. Several committee members requested additional data before final approval, and a public comment period will follow.",REAL
"Officials confirmed on Tuesday that the tech industry will move forward after a review by the Congressional Budget Office, according to a statement released this week. The measure passed with a vote of 340 to 42, and is expected to take effect over the next 6 months. Analysts at several independent research firms said the impact would likely be gradual, citing prior similar measures.",REAL
"Officials confirmed on Monday that renewable energy investment will move forward after a review by the Congressional Budget Office, according to a statement released this week. The measure passed with a vote of 341 to 185, and is expected to take effect over the next 4 months. Analysts at several independent research firms said the impact would likely be gradual, citing prior similar measures.",REAL
"BREAKING: Secret documents EXPOSE the real agenda behind the tech industry. A whistleblower who wishes to remain anonymous says this changes EVERYTHING. Wake up, people — they have been LYING to us for years and this PROVES it beyond any doubt!",FAKE
"Lawmakers debated climate policy for several hours on Tuesday before reaching a preliminary agreement. a court filing said the next formal vote is scheduled within 8 weeks. Several committee members requested additional data before final approval, and a public comment period will follow.",REAL
SHOCKING new evidence about a new trade agreement that NO ONE is talking about! A source close to the situation says this is just the tip of the iceberg. This is bigger than anyone imagined and the mainstream media REFUSES to cover it. Wake up and share NOW!,FAKE
"Officials confirmed on Thursday that the defense budget will move forward after a review by the Congressional Budget Office, according to a statement released this week. The measure passed with a vote of 375 to 229, and is expected to take effect over the next 10 months. Analysts at several independent research firms said the impact would likely be gradual, citing prior similar measures.",REAL
"Officials confirmed on Thursday that the presidential election will move forward after a review by the Bureau of Labor Statistics, according to a statement released this week. The measure passed with a vote of 330 to 11, and is expected to take effect over the next 2 months. Analysts at several independent research firms said the impact would likely be gradual, citing prior similar measures.",REAL
"According to a spokesperson for the White House, the national vaccine rollout has been under review since early this year, with a formal decision expected by the end of the 24-month evaluation period. The agency said it would publish its full findings once the review concludes, in line with standard procedure.",REAL
"Officials confirmed on Thursday that a public transportation overhaul will move forward after a review by the Federal Reserve, according to a statement released this week. The measure passed with a vote of 253 to 79, and is expected to take effect over the next 2 months. Analysts at several independent research firms said the impact would likely be gradual, citing prior similar measures.",REAL
SHOCKING new evidence about the state of the judiciary that NO ONE is talking about! A source close to the situation says this is just the tip of the iceberg. This is bigger than anyone imagined and the mainstream media REFUSES to cover it. Wake up and share NOW!,FAKE
YOU WON'T BELIEVE what they don't want you to know about a major merger between two airlines!!! Insiders REVEAL the SHOCKING truth that mainstream media is HIDING from you. Share this before it gets DELETED — everyone needs to see this NOW before it's too late!,FAKE
SHOCKING new evidence about the education budget that NO ONE is talking about! A source close to the situation says this is just the tip of the iceberg. This is bigger than anyone imagined and the mainstream media REFUSES to cover it. Wake up and share NOW!,FAKE
Doctors HATE this one simple fact about immigration reform that could change your life forever! The government has been covering this up for decades and NOW the truth is finally coming out. Forward this to everyone you know before they take it down!,FAKE
"According to a court filing, climate policy has been under review since early this year, with a formal decision expected by the end of the 6-month evaluation period. The agency said it would publish its full findings once the review concludes, in line with standard procedure.",REAL
"Lawmakers debated the defense budget for several hours on Monday before reaching a preliminary agreement. the Congressional Budget Office said the next formal vote is scheduled within 17 weeks. Several committee members requested additional data before final approval, and a public comment period will follow.",REAL
Doctors HATE this one simple fact about a new labor law that could change your life forever! The government has been covering this up for decades and NOW the truth is finally coming out. Forward this to everyone you know before they take it down!,FAKE
"According to a Treasury Department spokesperson, the central bank's interest rate decision has been under review since early this year, with a formal decision expected by the end of the 21-month evaluation period. The agency said it would publish its full findings once the review concludes, in line with standard procedure.",REAL
SHOCKING new evidence about the presidential election that NO ONE is talking about! A source close to the situation says this is just the tip of the iceberg. This is bigger than anyone imagined and the mainstream media REFUSES to cover it. Wake up and share NOW!,FAKE
SHOCKING new evidence about the housing market that NO ONE is talking about! A source close to the situation says this is just the tip of the iceberg. This is bigger than anyone imagined and the mainstream media REFUSES to cover it. Wake up and share NOW!,FAKE
YOU WON'T BELIEVE what they don't want you to know about a major merger between two airlines!!! Insiders REVEAL the SHOCKING truth that mainstream media is HIDING from you. Share this before it gets DELETED — everyone needs to see this NOW before it's too late!,FAKE
SHOCKING new evidence about the national vaccine rollout that NO ONE is talking about! A source close to the situation says this is just the tip of the iceberg. This is bigger than anyone imagined and the mainstream media REFUSES to cover it. Wake up and share NOW!,FAKE
YOU WON'T BELIEVE what they don't want you to know about immigration reform!!! Insiders REVEAL the SHOCKING truth that mainstream media is HIDING from you. Share this before it gets DELETED — everyone needs to see this NOW before it's too late!,FAKE
YOU WON'T BELIEVE what they don't want you to know about renewable energy investment!!! Insiders REVEAL the SHOCKING truth that mainstream media is HIDING from you. Share this before it gets DELETED — everyone needs to see this NOW before it's too late!,FAKE
"BREAKING: Secret documents EXPOSE the real agenda behind the space program's next mission. A whistleblower who wishes to remain anonymous says this changes EVERYTHING. Wake up, people — they have been LYING to us for years and this PROVES it beyond any doubt!",FAKE
"Officials confirmed on Thursday that a new labor law will move forward after a review by the Congressional Budget Office, according to a statement released this week. The measure passed with a vote of 213 to 28, and is expected to take effect over the next 5 months. Analysts at several independent research firms said the impact would likely be gradual, citing prior similar measures.",REAL
"BREAKING: Secret documents EXPOSE the real agenda behind a public transportation overhaul. A whistleblower who wishes to remain anonymous says this changes EVERYTHING. Wake up, people — they have been LYING to us for years and this PROVES it beyond any doubt!",FAKE
Doctors HATE this one simple fact about the space program's next mission that could change your life forever! The government has been covering this up for decades and NOW the truth is finally coming out. Forward this to everyone you know before they take it down!,FAKE
YOU WON'T BELIEVE what they don't want you to know about climate policy!!! Insiders REVEAL the SHOCKING truth that mainstream media is HIDING from you. Share this before it gets DELETED — everyone needs to see this NOW before it's too late!,FAKE
SHOCKING new evidence about immigration reform that NO ONE is talking about! A source close to the situation says this is just the tip of the iceberg. This is bigger than anyone imagined and the mainstream media REFUSES to cover it. Wake up and share NOW!,FAKE
"Lawmakers debated the defense budget for several hours on Tuesday before reaching a preliminary agreement. a court filing said the next formal vote is scheduled within 19 weeks. Several committee members requested additional data before final approval, and a public comment period will follow.",REAL
"BREAKING: Secret documents EXPOSE the real agenda behind the new healthcare bill. A whistleblower who wishes to remain anonymous says this changes EVERYTHING. Wake up, people — they have been LYING to us for years and this PROVES it beyond any doubt!",FAKE
"Officials confirmed on Tuesday that the national vaccine rollout will move forward after a review by a spokesperson for the White House, according to a statement released this week. The measure passed with a vote of 307 to 33, and is expected to take effect over the next 13 months. Analysts at several independent research firms said the impact would likely be gradual, citing prior similar measures.",REAL
SHOCKING new evidence about a public transportation overhaul that NO ONE is talking about! A source close to the situation says this is just the tip of the iceberg. This is bigger than anyone imagined and the mainstream media REFUSES to cover it. Wake up and share NOW!,FAKE
"BREAKING: Secret documents EXPOSE the real agenda behind a new trade agreement. A whistleblower who wishes to remain anonymous says this changes EVERYTHING. Wake up, people — they have been LYING to us for years and this PROVES it beyond any doubt!",FAKE
"BREAKING: Secret documents EXPOSE the real agenda behind the housing market. A whistleblower who wishes to remain anonymous says this changes EVERYTHING. Wake up, people — they have been LYING to us for years and this PROVES it beyond any doubt!",FAKE
"Officials confirmed on Tuesday that renewable energy investment will move forward after a review by the Associated Press, according to a statement released this week. The measure passed with a vote of 376 to 53, and is expected to take effect over the next 4 months. Analysts at several independent research firms said the impact would likely be gradual, citing prior similar measures.",REAL
SHOCKING new evidence about a major merger between two airlines that NO ONE is talking about! A source close to the situation says this is just the tip of the iceberg. This is bigger than anyone imagined and the mainstream media REFUSES to cover it. Wake up and share NOW!,FAKE
"Officials confirmed on Monday that renewable energy investment will move forward after a review by the Department of Health, according to a statement released this week. The measure passed with a vote of 57 to 128, and is expected to take effect over the next 7 months. Analysts at several independent research firms said the impact would likely be gradual, citing prior similar measures.",REAL
A report published by the Bureau of Labor Statistics on the housing market shows a change of 1.6% compared to last year. The data was compiled from 19 separate regional offices and reviewed by independent economists before release. Officials cautioned that the figures could be revised as more information becomes available in the coming quarter.,REAL
"According to the Federal Reserve, a public transportation overhaul has been under review since early this year, with a formal decision expected by the end of the 18-month evaluation period. The agency said it would publish its full findings once the review concludes, in line with standard procedure.",REAL
SHOCKING new evidence about a new trade agreement that NO ONE is talking about! A source close to the situation says this is just the tip of the iceberg. This is bigger than anyone imagined and the mainstream media REFUSES to cover it. Wake up and share NOW!,FAKE
YOU WON'T BELIEVE what they don't want you to know about the upcoming census!!! Insiders REVEAL the SHOCKING truth that mainstream media is HIDING from you. Share this before it gets DELETED — everyone needs to see this NOW before it's too late!,FAKE
YOU WON'T BELIEVE what they don't want you to know about a public transportation overhaul!!! Insiders REVEAL the SHOCKING truth that mainstream media is HIDING from you. Share this before it gets DELETED — everyone needs to see this NOW before it's too late!,FAKE
"BREAKING: Secret documents EXPOSE the real agenda behind a major merger between two airlines. A whistleblower who wishes to remain anonymous says this changes EVERYTHING. Wake up, people — they have been LYING to us for years and this PROVES it beyond any doubt!",FAKE
Doctors HATE this one simple fact about a new labor law that could change your life forever! The government has been covering this up for decades and NOW the truth is finally coming out. Forward this to everyone you know before they take it down!,FAKE
Doctors HATE this one simple fact about the new healthcare bill that could change your life forever! The government has been covering this up for decades and NOW the truth is finally coming out. Forward this to everyone you know before they take it down!,FAKE
SHOCKING new evidence about the education budget that NO ONE is talking about! A source close to the situation says this is just the tip of the iceberg. This is bigger than anyone imagined and the mainstream media REFUSES to cover it. Wake up and share NOW!,FAKE
"According to the Associated Press, the defense budget has been under review since early this year, with a formal decision expected by the end of the 10-month evaluation period. The agency said it would publish its full findings once the review concludes, in line with standard procedure.",REAL
"According to the National Weather Service, a new labor law has been under review since early this year, with a formal decision expected by the end of the 4-month evaluation period. The agency said it would publish its full findings once the review concludes, in line with standard procedure.",REAL
"BREAKING: Secret documents EXPOSE the real agenda behind the economy. A whistleblower who wishes to remain anonymous says this changes EVERYTHING. Wake up, people — they have been LYING to us for years and this PROVES it beyond any doubt!",FAKE
Doctors HATE this one simple fact about the economy that could change your life forever! The government has been covering this up for decades and NOW the truth is finally coming out. Forward this to everyone you know before they take it down!,FAKE
"BREAKING: Secret documents EXPOSE the real agenda behind renewable energy investment. A whistleblower who wishes to remain anonymous says this changes EVERYTHING. Wake up, people — they have been LYING to us for years and this PROVES it beyond any doubt!",FAKE
"According to the Congressional Budget Office, the state of the judiciary has been under review since early this year, with a formal decision expected by the end of the 5-month evaluation period. The agency said it would publish its full findings once the review concludes, in line with standard procedure.",REAL
"According to the Congressional Budget Office, the national vaccine rollout has been under review since early this year, with a formal decision expected by the end of the 7-month evaluation period. The agency said it would publish its full findings once the review concludes, in line with standard procedure.",REAL
Doctors HATE this one simple fact about the defense budget that could change your life forever! The government has been covering this up for decades and NOW the truth is finally coming out. Forward this to everyone you know before they take it down!,FAKE
Doctors HATE this one simple fact about the national vaccine rollout that could change your life forever! The government has been covering this up for decades and NOW the truth is finally coming out. Forward this to everyone you know before they take it down!,FAKE
SHOCKING new evidence about the education budget that NO ONE is talking about! A source close to the situation says this is just the tip of the iceberg. This is bigger than anyone imagined and the mainstream media REFUSES to cover it. Wake up and share NOW!,FAKE
SHOCKING new evidence about a major merger between two airlines that NO ONE is talking about! A source close to the situation says this is just the tip of the iceberg. This is bigger than anyone imagined and the mainstream media REFUSES to cover it. Wake up and share NOW!,FAKE
"Officials confirmed on Friday that the economy will move forward after a review by a court filing, according to a statement released this week. The measure passed with a vote of 298 to 208, and is expected to take effect over the next 19 months. Analysts at several independent research firms said the impact would likely be gradual, citing prior similar measures.",REAL
Doctors HATE this one simple fact about a major merger between two airlines that could change your life forever! The government has been covering this up for decades and NOW the truth is finally coming out. Forward this to everyone you know before they take it down!,FAKE
"Officials confirmed on Monday that a new labor law will move forward after a review by the Bureau of Labor Statistics, according to a statement released this week. The measure passed with a vote of 194 to 215, and is expected to take effect over the next 15 months. Analysts at several independent research firms said the impact would likely be gradual, citing prior similar measures.",REAL
"Officials confirmed on Tuesday that the housing market will move forward after a review by the Federal Reserve, according to a statement released this week. The measure passed with a vote of 69 to 148, and is expected to take effect over the next 15 months. Analysts at several independent research firms said the impact would likely be gradual, citing prior similar measures.",REAL
SHOCKING new evidence about the upcoming census that NO ONE is talking about! A source close to the situation says this is just the tip of the iceberg. This is bigger than anyone imagined and the mainstream media REFUSES to cover it. Wake up and share NOW!,FAKE
"Officials confirmed on Friday that immigration reform will move forward after a review by a court filing, according to a statement released this week. The measure passed with a vote of 268 to 87, and is expected to take effect over the next 22 months. Analysts at several independent research firms said the impact would likely be gradual, citing prior similar measures.",REAL
"According to the Federal Reserve, a public transportation overhaul has been under review since early this year, with a formal decision expected by the end of the 15-month evaluation period. The agency said it would publish its full findings once the review concludes, in line with standard procedure.",REAL
